Time Serie,Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
2001-01-31,271.57142857142856,1.8015142857142858,1.0666952380952381,2.2516285714285713,0.6768904761904763,1.9561190476190475,1.5032,8.277609523809524,7.799785714285714,46.61380952380952,1272.6342857142856,9.768785714285714,7.778642857142857,1.7380238095238094,7.962880952380952,116.67190476190477,3.8,8.781719047619047,9.491019047619048,85.83333333333333,1.6304857142857143,32.673095238095236,43.14857142857143,0.1109240996084771,10.027777898561453,0.07104538051507263,17.891684383486812
2001-02-28,292.36842105263156,1.8743421052631577,1.0864947368421052,2.3019473684210525,0.6885,2.006,1.5215631578947368,8.277057894736842,7.799852631578948,46.56157894736842,1252.8526315789475,9.710815789473683,7.821447368421052,1.7435368421052633,8.110252631578946,116.23368421052632,3.8000000000000003,8.918026315789474,9.751815789473685,87.13578947368421,1.668557894736842,32.33,42.665263157894735,0.06736827071757098,11.763374045514729,0.23097167216178735,21.89785989135854
2001-03-31,313.5,1.9886772727272728,1.1014272727272727,2.392059090909091,0.6924045454545454,2.0955227272727273,1.558740909090909,8.277531818181819,7.7999,46.653181818181814,1291.405,9.598977272727273,7.897963636363636,1.7732454545454546,8.222904545454545,121.50500000000001,3.8,8.985886363636364,10.051549999999999,85.72954545454546,1.6908045454545453,32.621590909090905,43.98781818181818,0.07838908123685807,12.353161549897186,0.33282360297448627,27.88291727827518
2001-04-30,335.0,1.9942761904761903,1.1205,2.4576714285714285,0.6970000000000001,2.193438095238095,1.5577666666666665,8.277104761904761,7.799314285714287,46.78857142857143,1327.757142857143,9.327595238095238,8.078333333333333,1.8117761904761904,8.365704761904762,123.77095238095238,3.8,9.092028571428571,10.203485714285714,88.20523809523809,1.7131095238095237,32.94047619047619,45.493809523809524,-0.03766642043826961,13.04989829227731,-0.19984012092430423,28.25779035319121
2001-05-31,356.6363636363636,1.923659090909091,1.142740909090909,2.371054545454545,0.7010409090909091,2.292568181818182,1.54105,8.276977272727272,7.79985,46.947272727272725,1298.8954545454546,9.1475,7.978909090909091,1.8141227272727272,8.525613636363637,121.76818181818182,3.8,9.138022727272727,10.351295454545454,90.84772727272728,1.7527818181818182,33.20318181818182,45.52454545454545,0.04305076867161377,13.643162129547534,0.02766761012717697,24.755095942584205
2001-06-30,379.0,1.930647619047619,1.1724619047619047,2.415095238095238,0.7133190476190476,2.3787857142857143,1.5245380952380954,8.277038095238096,7.799676190476191,47.04238095238095,1295.047619047619,9.088095238095239,8.05952380952381,1.8170190476190478,8.739666666666666,122.35095238095238,3.8,9.301442857142856,10.793047619047618,90.37142857142857,1.7856238095238095,34.328,45.263333333333335,0.03485782012156462,15.411607770936886,-0.028190215816677123,25.160816576938302
2001-07-31,400.9047619047619,1.9651619047619047,1.1610238095238095,2.4502904761904762,0.7068714285714286,2.473095238095238,1.5307904761904763,8.276890476190475,7.799914285714286,47.17809523809524,1305.2380952380952,9.168238095238095,8.209380952380952,1.8232619047619048,8.6442,124.49809523809525,3.8,9.256566666666666,10.760285714285715,90.31428571428572,1.7570142857142859,34.82142857142857,45.64142857142857,-0.05762480361170843,14.537724120018146,0.02076171745078274,26.98270116140397
2001-08-31,423.0,1.906708695652174,1.1097217391304348,2.3191652173913044,0.6958652173913044,2.5122391304347826,1.5398565217391305,8.27696956521739,7.799669565217392,47.16652173913043,1285.6521739130435,9.133186956521739,8.311534782608696,1.7613173913043478,8.263204347826086,121.36695652173913,3.8,8.942704347826087,10.332891304347825,89.99347826086957,1.6807608695652174,34.63913043478261,44.90739130434782,-0.07737322181841379,12.984655209210723,-0.16206682392560537,24.018054923755937
2001-09-30,445.22222222222223,1.9869555555555556,1.0973666666666668,2.398422222222222,0.6831555555555555,2.6766666666666667,1.5679388888888888,8.276805555555555,7.799672222222223,47.75111111111111,1293.8333333333333,9.425272222222222,8.675644444444444,1.74935,8.165433333333333,118.61166666666668,3.7999777777777775,8.769105555555555,10.635322222222221,90.15722222222222,1.6338444444444447,34.584777777777774,44.33111111111111,-0.06807298487250936,11.16079983832727,0.3659275283292203,28.19829028495561
2001-10-31,466.27272727272725,1.9835318181818182,1.1050772727272729,2.4160454545454546,0.6897,2.7408045454545453,1.5716772727272728,8.27680909090909,7.799854545454545,48.05136363636364,1302.3636363636363,9.339077272727273,9.280413636363637,1.8113454545454546,8.21855,121.45363636363636,3.800072727272727,8.832913636363635,10.566059090909091,90.95363636363636,1.6356727272727272,34.58272727272727,44.75,0.05047577304595536,12.143175580595738,-0.07328570693840146,28.155325601332184
2001-11-30,488.45,1.93613,1.125895,2.40537,0.6967000000000001,2.5481,1.592245,8.276895,7.799625000000001,48.043,1282.1,9.224979999999999,9.73884,1.82953,8.383215,122.4055,3.8,8.929590000000001,10.611705,92.67,1.650865,34.497499999999995,44.4105,0.09854544458007208,13.181864113583902,-0.16768012913228436,25.78402696762634
2001-12-31,509.7,1.9463000000000001,1.12221,2.40578,0.693895,2.36354,1.578755,8.276399999999999,7.7988550000000005,47.9345,1292.285,9.157375,11.67611,1.838155,8.352585,127.5945,3.8,8.971345,10.575280000000001,93.194,1.656615,34.682,43.951499999999996,-0.09925672461869928,12.803982105087062,0.08488258790153136,26.332123320073283
2002-01-31,532.3809523809524,1.9342952380952378,1.1325333333333334,2.356038095238095,0.6982571428571428,2.379904761904762,1.5997142857142859,8.27712380952381,7.798938095238095,48.35333333333333,1316.338095238095,9.163619047619047,11.625761904761905,1.839395238095238,8.418290476190476,132.68333333333334,3.8,8.96837619047619,10.45612380952381,93.47333333333333,1.6708857142857143,35.02714285714286,44.03619047619048,0.1413494142849525,13.447650976912438,0.04366740103385177,25.74614780852904
2002-02-28,553.421052631579,1.9503052631578945,1.1485263157894736,2.388178947368421,0.7028894736842105,2.4241894736842107,1.5964,8.276673684210527,7.799573684210526,48.71684210526316,1320.5526315789473,9.104973684210528,11.492326315789473,1.8312315789473683,8.534342105263159,133.64263157894737,3.8001578947368424,8.949247368421052,10.550052631578946,93.64999999999999,1.6970263157894736,35.073157894736845,43.85368421052632,-0.0025478632637518225,14.123932684110974,-0.09623722554737921,26.605284258764346
2002-03-31,574.0,1.9029190476190476,1.1407571428571428,2.3081,0.7027238095238095,2.3450238095238096,1.5877428571428571,8.277261904761904,7.799695238095238,48.766666666666666,1322.904761904762,9.06402380952381,11.486319047619048,1.8295285714285714,8.479452380952381,131.0609523809524,3.8000238095238097,8.807214285714286,10.332380952380952,94.90333333333334,1.6742714285714286,35.01952380952381,43.415238095238095,-0.04027102167220232,14.108545757984736,-0.14942666383479045,24.165659101511388
2002-04-30,595.5,1.8684818181818181,1.1287636363636364,2.258518181818182,0.6930636363636364,2.3226818181818185,1.5814863636363639,8.277231818181818,7.8000454545454545,48.93863636363637,1318.090909090909,9.16490909090909,11.083181818181819,1.828540909090909,8.394204545454546,130.7718181818182,3.8,8.610159090909091,10.307045454545454,96.02954545454546,1.654168181818182,34.917272727272724,43.44227272727273,-0.09907113522327154,12.733029940072761,-0.03211127447844737,22.366171097359025
2002-05-31,617.6818181818181,1.8192681818181817,1.0906909090909092,2.170740909090909,0.6850181818181817,2.47525,1.5501545454545456,8.277009090909091,7.799436363636364,49.016818181818174,1262.2,9.509886363636364,10.161472727272727,1.8003681818181818,8.109772727272727,126.375,3.8,8.205,10.064181818181819,96.31818181818181,1.588918181818182,34.45363636363636,42.81645454545455,-0.017937645261239078,11.577182125416426,-0.2364643076010258,19.70650151767422
